,name,pathscplex,flatintvarscplex,flatintconstraintscplex,flattimecplex,time,comtime
43,benchmark_puzzles/benchmarks3x3/30/puzzle5.txt,0.0,270.0,249.0,0.10288399999999999,0.0007,0.103584
44,benchmark_puzzles/benchmarks3x3/30/puzzle6.txt,0.0,306.0,266.0,0.10796300000000002,0.0003,0.10826300000000001
45,benchmark_puzzles/benchmarks3x3/30/puzzle7.txt,0.0,189.0,159.0,0.10324900000000001,0.0006,0.10384900000000001
46,benchmark_puzzles/benchmarks3x3/30/puzzle8.txt,0.0,351.0,294.0,0.106677,0.0009,0.10757699999999999
47,benchmark_puzzles/benchmarks3x3/30/puzzle9.txt,0.0,297.0,264.0,0.10364300000000001,0.0007,0.10434300000000002
48,benchmark_puzzles/benchmarks3x3/30/puzzle10.txt,0.0,351.0,285.0,0.107544,0.0008000000000000001,0.108344
49,benchmark_puzzles/benchmarks3x3/30/puzzle11.txt,0.0,162.0,108.0,0.10189,0.000325,0.102215
50,benchmark_puzzles/benchmarks3x3/30/puzzle12.txt,0.0,261.0,211.0,0.10413599999999999,0.0006,0.104736
51,benchmark_puzzles/benchmarks3x3/30/puzzle13.txt,0.0,387.0,311.0,0.11095899999999999,0.0008750000000000001,0.11183399999999999
52,benchmark_puzzles/benchmarks3x3/30/puzzle14.txt,0.0,243.0,216.0,0.104022,0.0006249999999999999,0.104647
53,benchmark_puzzles/benchmarks3x3/30/puzzle15.txt,0.0,198.0,152.0,0.104725,0.00034999999999999994,0.105075
54,benchmark_puzzles/benchmarks3x3/30/puzzle16.txt,0.0,306.0,266.0,0.108999,0.00035,0.109349
55,benchmark_puzzles/benchmarks3x3/30/puzzle17.txt,0.0,261.0,220.0,0.104104,0.0008,0.104904
56,benchmark_puzzles/benchmarks3x3/30/puzzle18.txt,0.0,396.0,313.0,0.11126400000000002,0.0008749999999999999,0.11213900000000002
57,benchmark_puzzles/benchmarks3x3/30/puzzle19.txt,0.0,198.0,161.0,0.10706700000000001,0.0006,0.10766700000000001
