name,time
benchmark_puzzles/benchmarks3x3/10/puzzle1.txt,0.000838
benchmark_puzzles/benchmarks3x3/10/puzzle10.txt,0.001233
benchmark_puzzles/benchmarks3x3/10/puzzle11.txt,0.000959
benchmark_puzzles/benchmarks3x3/10/puzzle12.txt,0.001113
benchmark_puzzles/benchmarks3x3/10/puzzle13.txt,0.001206
benchmark_puzzles/benchmarks3x3/10/puzzle14.txt,0.000997
benchmark_puzzles/benchmarks3x3/10/puzzle15.txt,0.000914
benchmark_puzzles/benchmarks3x3/10/puzzle16.txt,0.000818
benchmark_puzzles/benchmarks3x3/10/puzzle17.txt,0.001008
benchmark_puzzles/benchmarks3x3/10/puzzle18.txt,0.000796
benchmark_puzzles/benchmarks3x3/10/puzzle19.txt,0.000812
benchmark_puzzles/benchmarks3x3/10/puzzle2.txt,0.00048
benchmark_puzzles/benchmarks3x3/10/puzzle20.txt,0.001011
benchmark_puzzles/benchmarks3x3/10/puzzle3.txt,0.000906
benchmark_puzzles/benchmarks3x3/10/puzzle4.txt,0.001171
benchmark_puzzles/benchmarks3x3/10/puzzle5.txt,0.001111
benchmark_puzzles/benchmarks3x3/10/puzzle6.txt,0.001329
benchmark_puzzles/benchmarks3x3/10/puzzle7.txt,0.001
benchmark_puzzles/benchmarks3x3/10/puzzle8.txt,0.001629
benchmark_puzzles/benchmarks3x3/10/puzzle9.txt,0.000894
benchmark_puzzles/benchmarks3x3/15/puzzle1.txt,0.000919
benchmark_puzzles/benchmarks3x3/15/puzzle10.txt,0.000833
benchmark_puzzles/benchmarks3x3/15/puzzle11.txt,0.001464
benchmark_puzzles/benchmarks3x3/15/puzzle12.txt,0.001047
benchmark_puzzles/benchmarks3x3/15/puzzle13.txt,0.00098
benchmark_puzzles/benchmarks3x3/15/puzzle14.txt,0.000983
benchmark_puzzles/benchmarks3x3/15/puzzle15.txt,0.002017
benchmark_puzzles/benchmarks3x3/15/puzzle16.txt,0.001254
benchmark_puzzles/benchmarks3x3/15/puzzle17.txt,0.00103
benchmark_puzzles/benchmarks3x3/15/puzzle18.txt,0.000973
benchmark_puzzles/benchmarks3x3/15/puzzle19.txt,0.001391
benchmark_puzzles/benchmarks3x3/15/puzzle2.txt,0.000893
benchmark_puzzles/benchmarks3x3/15/puzzle20.txt,0.001329
benchmark_puzzles/benchmarks3x3/15/puzzle3.txt,0.000834
benchmark_puzzles/benchmarks3x3/15/puzzle4.txt,0.00076
benchmark_puzzles/benchmarks3x3/15/puzzle5.txt,0.000773
benchmark_puzzles/benchmarks3x3/15/puzzle6.txt,0.000825
benchmark_puzzles/benchmarks3x3/15/puzzle7.txt,0.000807
benchmark_puzzles/benchmarks3x3/15/puzzle8.txt,0.000883
benchmark_puzzles/benchmarks3x3/15/puzzle9.txt,0.000859
benchmark_puzzles/benchmarks3x3/20/puzzle1.txt,0.001207
benchmark_puzzles/benchmarks3x3/20/puzzle10.txt,0.001745
benchmark_puzzles/benchmarks3x3/20/puzzle11.txt,0.001165
benchmark_puzzles/benchmarks3x3/20/puzzle12.txt,0.000723
benchmark_puzzles/benchmarks3x3/20/puzzle13.txt,0.002504
benchmark_puzzles/benchmarks3x3/20/puzzle14.txt,0.001014
benchmark_puzzles/benchmarks3x3/20/puzzle15.txt,0.002487
benchmark_puzzles/benchmarks3x3/20/puzzle16.txt,0.001256
benchmark_puzzles/benchmarks3x3/20/puzzle17.txt,0.001178
benchmark_puzzles/benchmarks3x3/20/puzzle18.txt,0.004889
benchmark_puzzles/benchmarks3x3/20/puzzle19.txt,0.001421
benchmark_puzzles/benchmarks3x3/20/puzzle2.txt,0.001158
benchmark_puzzles/benchmarks3x3/20/puzzle20.txt,0.001295
benchmark_puzzles/benchmarks3x3/20/puzzle3.txt,0.001177
benchmark_puzzles/benchmarks3x3/20/puzzle4.txt,0.001174
benchmark_puzzles/benchmarks3x3/20/puzzle5.txt,0.001263
benchmark_puzzles/benchmarks3x3/20/puzzle6.txt,0.004012
benchmark_puzzles/benchmarks3x3/20/puzzle7.txt,0.000897
benchmark_puzzles/benchmarks3x3/20/puzzle8.txt,0.001312
benchmark_puzzles/benchmarks3x3/20/puzzle9.txt,0.002018
