name,time
benchmark_puzzles/benchmarks3x3/25/puzzle6.txt,0.002
benchmark_puzzles/benchmarks3x3/25/puzzle7.txt,0.002
benchmark_puzzles/benchmarks3x3/25/puzzle8.txt,0.003
benchmark_puzzles/benchmarks3x3/25/puzzle9.txt,0.0025
benchmark_puzzles/benchmarks3x3/30/puzzle1.txt,0.002
benchmark_puzzles/benchmarks3x3/30/puzzle10.txt,0.0035
benchmark_puzzles/benchmarks3x3/30/puzzle11.txt,0.002
benchmark_puzzles/benchmarks3x3/30/puzzle12.txt,0.0025
benchmark_puzzles/benchmarks3x3/30/puzzle13.txt,0.0035
benchmark_puzzles/benchmarks3x3/30/puzzle14.txt,0.003
benchmark_puzzles/benchmarks3x3/30/puzzle15.txt,0.002
benchmark_puzzles/benchmarks3x3/30/puzzle16.txt,0.0035
benchmark_puzzles/benchmarks3x3/30/puzzle17.txt,0.0025
benchmark_puzzles/benchmarks3x3/30/puzzle18.txt,0.0035
benchmark_puzzles/benchmarks3x3/30/puzzle19.txt,0.0025
benchmark_puzzles/benchmarks3x3/30/puzzle2.txt,0.0025
benchmark_puzzles/benchmarks3x3/30/puzzle20.txt,0.0025
benchmark_puzzles/benchmarks3x3/30/puzzle3.txt,0.002
benchmark_puzzles/benchmarks3x3/30/puzzle4.txt,0.0025
benchmark_puzzles/benchmarks3x3/30/puzzle5.txt,0.0025
benchmark_puzzles/benchmarks3x3/30/puzzle6.txt,0.002
benchmark_puzzles/benchmarks3x3/30/puzzle7.txt,0.0015
benchmark_puzzles/benchmarks3x3/30/puzzle8.txt,0.003
benchmark_puzzles/benchmarks3x3/30/puzzle9.txt,0.0025
benchmark_puzzles/benchmarks3x3/35/puzzle1.txt,0.0025
benchmark_puzzles/benchmarks3x3/35/puzzle10.txt,0.0055
benchmark_puzzles/benchmarks3x3/35/puzzle11.txt,0.0025
benchmark_puzzles/benchmarks3x3/35/puzzle12.txt,0.0035
benchmark_puzzles/benchmarks3x3/35/puzzle13.txt,0.003
benchmark_puzzles/benchmarks3x3/35/puzzle14.txt,0.003
benchmark_puzzles/benchmarks3x3/35/puzzle15.txt,0.003
benchmark_puzzles/benchmarks3x3/35/puzzle16.txt,0.003
benchmark_puzzles/benchmarks3x3/35/puzzle17.txt,0.0035
benchmark_puzzles/benchmarks3x3/35/puzzle18.txt,0.003
benchmark_puzzles/benchmarks3x3/35/puzzle19.txt,0.002
benchmark_puzzles/benchmarks3x3/35/puzzle2.txt,0.002
benchmark_puzzles/benchmarks3x3/35/puzzle20.txt,0.0045000000000000005
benchmark_puzzles/benchmarks3x3/35/puzzle3.txt,0.0025
benchmark_puzzles/benchmarks3x3/35/puzzle4.txt,0.002
benchmark_puzzles/benchmarks3x3/35/puzzle5.txt,0.003
benchmark_puzzles/benchmarks3x3/35/puzzle6.txt,0.003
benchmark_puzzles/benchmarks3x3/35/puzzle7.txt,0.002
benchmark_puzzles/benchmarks3x3/35/puzzle8.txt,0.0035
benchmark_puzzles/benchmarks3x3/35/puzzle9.txt,0.0025
benchmark_puzzles/benchmarks3x3/40/puzzle1.txt,0.006
benchmark_puzzles/benchmarks3x3/40/puzzle10.txt,0.008
benchmark_puzzles/benchmarks3x3/40/puzzle11.txt,0.004
benchmark_puzzles/benchmarks3x3/40/puzzle12.txt,0.006
benchmark_puzzles/benchmarks3x3/40/puzzle13.txt,0.003
benchmark_puzzles/benchmarks3x3/40/puzzle14.txt,0.002
benchmark_puzzles/benchmarks3x3/40/puzzle15.txt,0.003
benchmark_puzzles/benchmarks3x3/40/puzzle16.txt,0.003
benchmark_puzzles/benchmarks3x3/40/puzzle17.txt,0.006
benchmark_puzzles/benchmarks3x3/40/puzzle18.txt,0.007
benchmark_puzzles/benchmarks3x3/40/puzzle19.txt,0.002
benchmark_puzzles/benchmarks3x3/40/puzzle2.txt,0.003
benchmark_puzzles/benchmarks3x3/40/puzzle20.txt,0.004
benchmark_puzzles/benchmarks3x3/40/puzzle3.txt,0.002
benchmark_puzzles/benchmarks3x3/40/puzzle4.txt,0.003
benchmark_puzzles/benchmarks3x3/40/puzzle5.txt,0.003
benchmark_puzzles/benchmarks3x3/40/puzzle6.txt,0.005
benchmark_puzzles/benchmarks3x3/40/puzzle7.txt,0.003
benchmark_puzzles/benchmarks3x3/40/puzzle8.txt,0.008
benchmark_puzzles/benchmarks3x3/40/puzzle9.txt,0.005
benchmark_puzzles/benchmarks3x3/45/puzzle1.txt,0.006
benchmark_puzzles/benchmarks3x3/45/puzzle10.txt,0.012
benchmark_puzzles/benchmarks3x3/45/puzzle11.txt,0.004
benchmark_puzzles/benchmarks3x3/45/puzzle12.txt,0.009
benchmark_puzzles/benchmarks3x3/45/puzzle13.txt,0.014
benchmark_puzzles/benchmarks3x3/45/puzzle14.txt,0.004
benchmark_puzzles/benchmarks3x3/45/puzzle15.txt,0.004
benchmark_puzzles/benchmarks3x3/45/puzzle16.txt,0.004
benchmark_puzzles/benchmarks3x3/45/puzzle17.txt,0.005
benchmark_puzzles/benchmarks3x3/45/puzzle18.txt,0.007
benchmark_puzzles/benchmarks3x3/45/puzzle19.txt,0.003
benchmark_puzzles/benchmarks3x3/45/puzzle2.txt,0.002
benchmark_puzzles/benchmarks3x3/45/puzzle20.txt,0.006
benchmark_puzzles/benchmarks3x3/45/puzzle3.txt,0.005
benchmark_puzzles/benchmarks3x3/45/puzzle4.txt,0.002
benchmark_puzzles/benchmarks3x3/45/puzzle5.txt,0.004
benchmark_puzzles/benchmarks3x3/45/puzzle6.txt,0.005
benchmark_puzzles/benchmarks3x3/45/puzzle7.txt,0.006
benchmark_puzzles/benchmarks3x3/45/puzzle8.txt,0.011
benchmark_puzzles/benchmarks3x3/45/puzzle9.txt,0.003
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.001
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0015
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.0015
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.0015
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0015
benchmark_puzzles/benchmarks3x3/5/puzzle14.txt,0.0015
benchmark_puzzles/benchmarks3x3/5/puzzle15.txt,0.001
benchmark_puzzles/benchmarks3x3/5/puzzle16.txt,0.001
benchmark_puzzles/benchmarks3x3/5/puzzle17.txt,0.001
benchmark_puzzles/benchmarks3x3/5/puzzle18.txt,0.0015
benchmark_puzzles/benchmarks3x3/5/puzzle19.txt,0.001
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0015
benchmark_puzzles/benchmarks3x3/5/puzzle20.txt,0.002
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0015
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.001
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.0015
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.002
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.002
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0015
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.002
benchmark_puzzles/benchmarks3x3/50/puzzle1.txt,0.005
benchmark_puzzles/benchmarks3x3/50/puzzle10.txt,0.015
benchmark_puzzles/benchmarks3x3/50/puzzle11.txt,0.011
benchmark_puzzles/benchmarks3x3/50/puzzle12.txt,0.153
benchmark_puzzles/benchmarks3x3/50/puzzle13.txt,0.015
benchmark_puzzles/benchmarks3x3/50/puzzle14.txt,0.003
benchmark_puzzles/benchmarks3x3/50/puzzle15.txt,0.005
benchmark_puzzles/benchmarks3x3/50/puzzle16.txt,0.007
benchmark_puzzles/benchmarks3x3/50/puzzle17.txt,0.038
benchmark_puzzles/benchmarks3x3/50/puzzle18.txt,0.013
benchmark_puzzles/benchmarks3x3/50/puzzle19.txt,0.006
benchmark_puzzles/benchmarks3x3/50/puzzle2.txt,0.004
benchmark_puzzles/benchmarks3x3/50/puzzle20.txt,0.011
benchmark_puzzles/benchmarks3x3/50/puzzle3.txt,0.007
benchmark_puzzles/benchmarks3x3/50/puzzle4.txt,0.003
benchmark_puzzles/benchmarks3x3/50/puzzle5.txt,0.01
benchmark_puzzles/benchmarks3x3/50/puzzle6.txt,0.008
benchmark_puzzles/benchmarks3x3/50/puzzle7.txt,0.005
benchmark_puzzles/benchmarks3x3/50/puzzle8.txt,0.012
benchmark_puzzles/benchmarks3x3/50/puzzle9.txt,0.009
benchmark_puzzles/benchmarks3x3/55/puzzle1.txt,0.009
benchmark_puzzles/benchmarks3x3/55/puzzle10.txt,0.016
benchmark_puzzles/benchmarks3x3/55/puzzle11.txt,0.006
benchmark_puzzles/benchmarks3x3/55/puzzle12.txt,0.021
benchmark_puzzles/benchmarks3x3/55/puzzle13.txt,0.014
benchmark_puzzles/benchmarks3x3/55/puzzle14.txt,0.003
benchmark_puzzles/benchmarks3x3/55/puzzle15.txt,0.024
benchmark_puzzles/benchmarks3x3/55/puzzle16.txt,0.008
benchmark_puzzles/benchmarks3x3/55/puzzle17.txt,0.026
benchmark_puzzles/benchmarks3x3/55/puzzle18.txt,0.017
benchmark_puzzles/benchmarks3x3/55/puzzle19.txt,0.011
benchmark_puzzles/benchmarks3x3/55/puzzle2.txt,0.006
benchmark_puzzles/benchmarks3x3/55/puzzle20.txt,0.007
benchmark_puzzles/benchmarks3x3/55/puzzle3.txt,0.013
benchmark_puzzles/benchmarks3x3/55/puzzle4.txt,0.006
benchmark_puzzles/benchmarks3x3/55/puzzle5.txt,0.033
benchmark_puzzles/benchmarks3x3/55/puzzle6.txt,0.012
benchmark_puzzles/benchmarks3x3/55/puzzle7.txt,0.007
benchmark_puzzles/benchmarks3x3/55/puzzle8.txt,0.208
benchmark_puzzles/benchmarks3x3/55/puzzle9.txt,0.011
benchmark_puzzles/benchmarks3x3/60/puzzle1.txt,0.009
benchmark_puzzles/benchmarks3x3/60/puzzle10.txt,0.18
benchmark_puzzles/benchmarks3x3/60/puzzle11.txt,0.011
benchmark_puzzles/benchmarks3x3/60/puzzle12.txt,0.048
benchmark_puzzles/benchmarks3x3/60/puzzle13.txt,0.014
benchmark_puzzles/benchmarks3x3/60/puzzle14.txt,0.005
benchmark_puzzles/benchmarks3x3/60/puzzle15.txt,0.176
benchmark_puzzles/benchmarks3x3/60/puzzle16.txt,0.018
benchmark_puzzles/benchmarks3x3/60/puzzle17.txt,0.024
benchmark_puzzles/benchmarks3x3/60/puzzle18.txt,0.045
benchmark_puzzles/benchmarks3x3/60/puzzle19.txt,0.025
benchmark_puzzles/benchmarks3x3/60/puzzle2.txt,0.01
benchmark_puzzles/benchmarks3x3/60/puzzle20.txt,0.024
benchmark_puzzles/benchmarks3x3/60/puzzle3.txt,0.029
benchmark_puzzles/benchmarks3x3/60/puzzle4.txt,0.009
benchmark_puzzles/benchmarks3x3/60/puzzle5.txt,0.141
benchmark_puzzles/benchmarks3x3/60/puzzle6.txt,0.012
benchmark_puzzles/benchmarks3x3/60/puzzle7.txt,0.016
benchmark_puzzles/benchmarks3x3/60/puzzle8.txt,0.029
benchmark_puzzles/benchmarks3x3/60/puzzle9.txt,0.009
benchmark_puzzles/benchmarks3x3/65/puzzle1.txt,0.012
benchmark_puzzles/benchmarks3x3/65/puzzle10.txt,0.041
benchmark_puzzles/benchmarks3x3/65/puzzle11.txt,0.029
benchmark_puzzles/benchmarks3x3/65/puzzle12.txt,0.045
benchmark_puzzles/benchmarks3x3/65/puzzle13.txt,0.198
benchmark_puzzles/benchmarks3x3/65/puzzle14.txt,0.006
benchmark_puzzles/benchmarks3x3/65/puzzle15.txt,0.048
benchmark_puzzles/benchmarks3x3/65/puzzle16.txt,0.016
benchmark_puzzles/benchmarks3x3/65/puzzle17.txt,0.028
benchmark_puzzles/benchmarks3x3/65/puzzle18.txt,0.081
benchmark_puzzles/benchmarks3x3/65/puzzle19.txt,0.029
benchmark_puzzles/benchmarks3x3/65/puzzle2.txt,0.027
benchmark_puzzles/benchmarks3x3/65/puzzle20.txt,0.019
benchmark_puzzles/benchmarks3x3/65/puzzle3.txt,0.021
benchmark_puzzles/benchmarks3x3/65/puzzle4.txt,0.005
benchmark_puzzles/benchmarks3x3/65/puzzle5.txt,0.169
benchmark_puzzles/benchmarks3x3/65/puzzle6.txt,0.073
benchmark_puzzles/benchmarks3x3/65/puzzle7.txt,0.021
benchmark_puzzles/benchmarks3x3/65/puzzle8.txt,0.049
benchmark_puzzles/benchmarks3x3/65/puzzle9.txt,0.05
benchmark_puzzles/benchmarks3x3/70/puzzle1.txt,0.027
benchmark_puzzles/benchmarks3x3/70/puzzle10.txt,0.043
benchmark_puzzles/benchmarks3x3/70/puzzle11.txt,0.023
benchmark_puzzles/benchmarks3x3/70/puzzle12.txt,0.033
benchmark_puzzles/benchmarks3x3/70/puzzle13.txt,0.023
benchmark_puzzles/benchmarks3x3/70/puzzle14.txt,0.018
benchmark_puzzles/benchmarks3x3/70/puzzle15.txt,0.06
benchmark_puzzles/benchmarks3x3/70/puzzle16.txt,0.024
benchmark_puzzles/benchmarks3x3/70/puzzle17.txt,0.021
benchmark_puzzles/benchmarks3x3/70/puzzle18.txt,0.067
benchmark_puzzles/benchmarks3x3/70/puzzle19.txt,0.045
benchmark_puzzles/benchmarks3x3/70/puzzle2.txt,0.022
benchmark_puzzles/benchmarks3x3/70/puzzle20.txt,0.364
benchmark_puzzles/benchmarks3x3/70/puzzle3.txt,0.247
benchmark_puzzles/benchmarks3x3/70/puzzle4.txt,0.06
benchmark_puzzles/benchmarks3x3/70/puzzle5.txt,0.056
benchmark_puzzles/benchmarks3x3/70/puzzle6.txt,0.032
benchmark_puzzles/benchmarks3x3/70/puzzle7.txt,0.017
benchmark_puzzles/benchmarks3x3/70/puzzle8.txt,0.057
benchmark_puzzles/benchmarks3x3/70/puzzle9.txt,0.067
benchmark_puzzles/benchmarks3x3/75/puzzle1.txt,0.163
benchmark_puzzles/benchmarks3x3/75/puzzle10.txt,0.038
benchmark_puzzles/benchmarks3x3/75/puzzle11.txt,0.069
benchmark_puzzles/benchmarks3x3/75/puzzle12.txt,0.035
benchmark_puzzles/benchmarks3x3/75/puzzle13.txt,0.024
benchmark_puzzles/benchmarks3x3/75/puzzle14.txt,0.028
benchmark_puzzles/benchmarks3x3/75/puzzle15.txt,0.021
benchmark_puzzles/benchmarks3x3/75/puzzle16.txt,0.092
benchmark_puzzles/benchmarks3x3/75/puzzle17.txt,0.032
benchmark_puzzles/benchmarks3x3/75/puzzle18.txt,0.168
benchmark_puzzles/benchmarks3x3/75/puzzle19.txt,0.047
benchmark_puzzles/benchmarks3x3/75/puzzle2.txt,0.025
benchmark_puzzles/benchmarks3x3/75/puzzle20.txt,0.022
benchmark_puzzles/benchmarks3x3/75/puzzle3.txt,0.073
benchmark_puzzles/benchmarks3x3/75/puzzle4.txt,0.024
benchmark_puzzles/benchmarks3x3/75/puzzle5.txt,0.034
benchmark_puzzles/benchmarks3x3/75/puzzle6.txt,0.122
benchmark_puzzles/benchmarks3x3/75/puzzle7.txt,0.025
benchmark_puzzles/benchmarks3x3/75/puzzle8.txt,0.024
benchmark_puzzles/benchmarks3x3/75/puzzle9.txt,0.07
benchmark_puzzles/benchmarks3x3/80/puzzle1.txt,0.02
benchmark_puzzles/benchmarks3x3/80/puzzle10.txt,0.035
benchmark_puzzles/benchmarks3x3/80/puzzle11.txt,0.033
benchmark_puzzles/benchmarks3x3/80/puzzle12.txt,0.024
benchmark_puzzles/benchmarks3x3/80/puzzle13.txt,0.035
benchmark_puzzles/benchmarks3x3/80/puzzle14.txt,0.035
benchmark_puzzles/benchmarks3x3/80/puzzle15.txt,0.027
benchmark_puzzles/benchmarks3x3/80/puzzle16.txt,0.027
benchmark_puzzles/benchmarks3x3/80/puzzle17.txt,0.03
benchmark_puzzles/benchmarks3x3/80/puzzle18.txt,0.066
benchmark_puzzles/benchmarks3x3/80/puzzle19.txt,0.037
benchmark_puzzles/benchmarks3x3/80/puzzle2.txt,0.032
benchmark_puzzles/benchmarks3x3/80/puzzle20.txt,0.05
benchmark_puzzles/benchmarks3x3/80/puzzle3.txt,0.044
benchmark_puzzles/benchmarks3x3/80/puzzle4.txt,0.027
benchmark_puzzles/benchmarks3x3/80/puzzle5.txt,0.058
benchmark_puzzles/benchmarks3x3/80/puzzle6.txt,0.024
benchmark_puzzles/benchmarks3x3/80/puzzle7.txt,0.027
benchmark_puzzles/benchmarks3x3/80/puzzle8.txt,0.03
benchmark_puzzles/benchmarks3x3/80/puzzle9.txt,0.02
benchmark_puzzles/benchmarks3x3/85/puzzle1.txt,0.024
benchmark_puzzles/benchmarks3x3/85/puzzle10.txt,0.04
benchmark_puzzles/benchmarks3x3/85/puzzle11.txt,0.035
benchmark_puzzles/benchmarks3x3/85/puzzle12.txt,0.021
benchmark_puzzles/benchmarks3x3/85/puzzle13.txt,0.024
benchmark_puzzles/benchmarks3x3/85/puzzle14.txt,0.055
benchmark_puzzles/benchmarks3x3/85/puzzle15.txt,0.032
benchmark_puzzles/benchmarks3x3/85/puzzle16.txt,0.024
benchmark_puzzles/benchmarks3x3/85/puzzle17.txt,0.022
benchmark_puzzles/benchmarks3x3/85/puzzle18.txt,0.038
benchmark_puzzles/benchmarks3x3/85/puzzle19.txt,0.04
benchmark_puzzles/benchmarks3x3/85/puzzle2.txt,0.057
benchmark_puzzles/benchmarks3x3/85/puzzle20.txt,0.042
benchmark_puzzles/benchmarks3x3/85/puzzle3.txt,0.075
benchmark_puzzles/benchmarks3x3/85/puzzle4.txt,0.05
benchmark_puzzles/benchmarks3x3/85/puzzle5.txt,0.047
benchmark_puzzles/benchmarks3x3/85/puzzle6.txt,0.039
benchmark_puzzles/benchmarks3x3/85/puzzle7.txt,0.057
benchmark_puzzles/benchmarks3x3/85/puzzle8.txt,0.024
benchmark_puzzles/benchmarks3x3/85/puzzle9.txt,0.046
benchmark_puzzles/benchmarks3x3/90/puzzle1.txt,0.034
benchmark_puzzles/benchmarks3x3/90/puzzle10.txt,0.016
benchmark_puzzles/benchmarks3x3/90/puzzle11.txt,0.032
benchmark_puzzles/benchmarks3x3/90/puzzle12.txt,0.03
benchmark_puzzles/benchmarks3x3/90/puzzle13.txt,0.043
benchmark_puzzles/benchmarks3x3/90/puzzle14.txt,0.031
benchmark_puzzles/benchmarks3x3/90/puzzle15.txt,0.03
benchmark_puzzles/benchmarks3x3/90/puzzle16.txt,0.031
benchmark_puzzles/benchmarks3x3/90/puzzle17.txt,0.025
benchmark_puzzles/benchmarks3x3/90/puzzle18.txt,0.032
benchmark_puzzles/benchmarks3x3/90/puzzle19.txt,0.028
benchmark_puzzles/benchmarks3x3/90/puzzle2.txt,0.035
benchmark_puzzles/benchmarks3x3/90/puzzle20.txt,0.038
benchmark_puzzles/benchmarks3x3/90/puzzle3.txt,0.028
benchmark_puzzles/benchmarks3x3/90/puzzle4.txt,0.022
benchmark_puzzles/benchmarks3x3/90/puzzle5.txt,0.037
benchmark_puzzles/benchmarks3x3/90/puzzle6.txt,0.028
benchmark_puzzles/benchmarks3x3/90/puzzle7.txt,0.052
benchmark_puzzles/benchmarks3x3/90/puzzle8.txt,0.035
benchmark_puzzles/benchmarks3x3/90/puzzle9.txt,0.034
benchmark_puzzles/benchmarks3x3/95/puzzle1.txt,0.023
benchmark_puzzles/benchmarks3x3/95/puzzle10.txt,0.027
benchmark_puzzles/benchmarks3x3/95/puzzle11.txt,0.0245
benchmark_puzzles/benchmarks3x3/95/puzzle12.txt,0.0215
benchmark_puzzles/benchmarks3x3/95/puzzle13.txt,0.026999999999999996
benchmark_puzzles/benchmarks3x3/95/puzzle14.txt,0.0365
benchmark_puzzles/benchmarks3x3/95/puzzle15.txt,0.028999999999999998
benchmark_puzzles/benchmarks3x3/95/puzzle16.txt,0.019
benchmark_puzzles/benchmarks3x3/95/puzzle17.txt,0.026000000000000002
benchmark_puzzles/benchmarks3x3/95/puzzle18.txt,0.0235
benchmark_puzzles/benchmarks3x3/95/puzzle19.txt,0.036
benchmark_puzzles/benchmarks3x3/95/puzzle2.txt,0.0305
benchmark_puzzles/benchmarks3x3/95/puzzle20.txt,0.028999999999999998
benchmark_puzzles/benchmarks3x3/95/puzzle3.txt,0.026000000000000002
benchmark_puzzles/benchmarks3x3/95/puzzle4.txt,0.021500000000000002
benchmark_puzzles/benchmarks3x3/95/puzzle5.txt,0.025500000000000002
benchmark_puzzles/benchmarks3x3/95/puzzle6.txt,0.022
benchmark_puzzles/benchmarks3x3/95/puzzle7.txt,0.022
benchmark_puzzles/benchmarks3x3/95/puzzle8.txt,0.022
benchmark_puzzles/benchmarks3x3/95/puzzle9.txt,0.025
benchmark_puzzles/benchmarks4x4/10/puzzle1.txt,0.006000000000000001
benchmark_puzzles/benchmarks4x4/10/puzzle10.txt,0.005333333333333333
benchmark_puzzles/benchmarks4x4/10/puzzle11.txt,0.005333333333333333
benchmark_puzzles/benchmarks4x4/10/puzzle12.txt,0.004666666666666667
benchmark_puzzles/benchmarks4x4/10/puzzle13.txt,0.004666666666666667
benchmark_puzzles/benchmarks4x4/10/puzzle14.txt,0.005333333333333333
benchmark_puzzles/benchmarks4x4/10/puzzle15.txt,0.004666666666666667
benchmark_puzzles/benchmarks4x4/10/puzzle16.txt,0.005
benchmark_puzzles/benchmarks4x4/10/puzzle17.txt,0.005
benchmark_puzzles/benchmarks4x4/10/puzzle18.txt,0.005
benchmark_puzzles/benchmarks4x4/10/puzzle19.txt,0.006000000000000001
benchmark_puzzles/benchmarks4x4/10/puzzle2.txt,0.006000000000000001
benchmark_puzzles/benchmarks4x4/10/puzzle20.txt,0.006666666666666667
benchmark_puzzles/benchmarks4x4/10/puzzle3.txt,0.005333333333333333
benchmark_puzzles/benchmarks4x4/10/puzzle4.txt,0.005333333333333333
benchmark_puzzles/benchmarks4x4/10/puzzle5.txt,0.006666666666666667
benchmark_puzzles/benchmarks4x4/10/puzzle6.txt,0.004666666666666666
benchmark_puzzles/benchmarks4x4/10/puzzle7.txt,0.005333333333333333
benchmark_puzzles/benchmarks4x4/10/puzzle8.txt,0.005333333333333333
benchmark_puzzles/benchmarks4x4/10/puzzle9.txt,0.004666666666666667
benchmark_puzzles/benchmarks4x4/15/puzzle1.txt,0.005333333333333333
benchmark_puzzles/benchmarks4x4/15/puzzle10.txt,0.006000000000000001
benchmark_puzzles/benchmarks4x4/15/puzzle11.txt,0.008
benchmark_puzzles/benchmarks4x4/15/puzzle12.txt,0.006999999999999999
benchmark_puzzles/benchmarks4x4/15/puzzle13.txt,0.007666666666666666
