name,pathscplex,flatintvarscplex,flatintconstraintscplex,flattimecplex
benchmark_puzzles/benchmarks3x3/90/puzzle17.txt,0.0,783.0,399.0,0.126291
benchmark_puzzles/benchmarks3x3/90/puzzle18.txt,0.0,711.0,383.0,0.124032
benchmark_puzzles/benchmarks3x3/90/puzzle19.txt,0.0,711.0,383.0,0.121876
benchmark_puzzles/benchmarks3x3/90/puzzle20.txt,0.0,756.0,393.0,0.121638
benchmark_puzzles/benchmarks3x3/95/puzzle1.txt,0.0,765.0,395.0,0.12633
benchmark_puzzles/benchmarks3x3/95/puzzle2.txt,0.0,783.0,399.0,0.128321
benchmark_puzzles/benchmarks3x3/95/puzzle3.txt,0.0,801.0,403.0,0.126813
benchmark_puzzles/benchmarks3x3/95/puzzle4.txt,0.0,783.0,399.0,0.12647
benchmark_puzzles/benchmarks3x3/95/puzzle5.txt,0.0,747.0,391.0,0.123746
benchmark_puzzles/benchmarks3x3/95/puzzle6.txt,0.0,747.0,391.0,0.123096
benchmark_puzzles/benchmarks3x3/95/puzzle7.txt,0.0,756.0,393.0,0.126263
benchmark_puzzles/benchmarks3x3/95/puzzle8.txt,0.0,792.0,401.0,0.129746
benchmark_puzzles/benchmarks3x3/95/puzzle9.txt,0.0,783.0,399.0,0.129224
benchmark_puzzles/benchmarks3x3/95/puzzle10.txt,0.0,747.0,391.0,0.123297
benchmark_puzzles/benchmarks3x3/95/puzzle11.txt,0.0,774.0,397.0,0.123596
benchmark_puzzles/benchmarks3x3/95/puzzle12.txt,0.0,756.0,393.0,0.124869
benchmark_puzzles/benchmarks3x3/95/puzzle13.txt,0.0,783.0,399.0,0.12272
benchmark_puzzles/benchmarks3x3/95/puzzle14.txt,0.0,738.0,389.0,0.121426
benchmark_puzzles/benchmarks3x3/95/puzzle15.txt,0.0,765.0,395.0,0.122744
benchmark_puzzles/benchmarks3x3/95/puzzle16.txt,0.0,756.0,393.0,0.123571
benchmark_puzzles/benchmarks3x3/95/puzzle17.txt,0.0,792.0,401.0,0.124335
benchmark_puzzles/benchmarks3x3/95/puzzle18.txt,0.0,783.0,399.0,0.126424
benchmark_puzzles/benchmarks3x3/95/puzzle19.txt,0.0,765.0,395.0,0.124313
benchmark_puzzles/benchmarks3x3/95/puzzle20.txt,0.0,783.0,399.0,0.125081
benchmark_puzzles/benchmarks3x3/100/puzzle1.txt,0.0,810.0,405.0,0.127305
benchmark_puzzles/benchmarks3x3/100/puzzle2.txt,0.0,810.0,405.0,0.129356
benchmark_puzzles/benchmarks3x3/100/puzzle3.txt,0.0,810.0,405.0,0.126535
benchmark_puzzles/benchmarks3x3/100/puzzle4.txt,0.0,810.0,405.0,0.127142
benchmark_puzzles/benchmarks3x3/100/puzzle5.txt,0.0,810.0,405.0,0.12457
benchmark_puzzles/benchmarks3x3/100/puzzle6.txt,0.0,810.0,405.0,0.126593
benchmark_puzzles/benchmarks3x3/100/puzzle7.txt,0.0,810.0,405.0,0.12635
benchmark_puzzles/benchmarks3x3/100/puzzle8.txt,0.0,810.0,405.0,0.124989
benchmark_puzzles/benchmarks3x3/100/puzzle9.txt,0.0,810.0,405.0,0.125023
benchmark_puzzles/benchmarks3x3/100/puzzle10.txt,0.0,810.0,405.0,0.12647
benchmark_puzzles/benchmarks3x3/100/puzzle11.txt,0.0,810.0,405.0,0.130128
benchmark_puzzles/benchmarks3x3/100/puzzle12.txt,0.0,810.0,405.0,0.126382
benchmark_puzzles/benchmarks3x3/100/puzzle13.txt,0.0,810.0,405.0,0.125858
benchmark_puzzles/benchmarks3x3/100/puzzle14.txt,0.0,810.0,405.0,0.129021
benchmark_puzzles/benchmarks3x3/100/puzzle15.txt,0.0,810.0,405.0,0.128664
benchmark_puzzles/benchmarks3x3/100/puzzle16.txt,0.0,810.0,405.0,0.127071
benchmark_puzzles/benchmarks3x3/100/puzzle17.txt,0.0,810.0,405.0,0.125038
benchmark_puzzles/benchmarks3x3/100/puzzle18.txt,0.0,810.0,405.0,0.130549
benchmark_puzzles/benchmarks3x3/100/puzzle19.txt,0.0,810.0,405.0,0.128101
benchmark_puzzles/benchmarks3x3/100/puzzle20.txt,0.0,810.0,405.0,0.123187
benchmark_puzzles/benchmarks4x4/10/puzzle3.txt,0.0,320.0,104.0,0.304217
benchmark_puzzles/benchmarks4x4/10/puzzle6.txt,0.0,320.0,100.0,0.289262
benchmark_puzzles/benchmarks4x4/10/puzzle9.txt,0.0,320.0,104.0,0.293067
benchmark_puzzles/benchmarks4x4/10/puzzle13.txt,0.0,320.0,104.0,0.294078
benchmark_puzzles/benchmarks4x4/10/puzzle17.txt,0.0,320.0,104.0,0.311886
benchmark_puzzles/benchmarks4x4/10/puzzle19.txt,0.0,448.0,280.0,0.308599
benchmark_puzzles/benchmarks4x4/10/puzzle20.txt,0.0,448.0,280.0,0.351733
benchmark_puzzles/benchmarks4x4/15/puzzle1.txt,0.0,480.0,296.0,0.308765
benchmark_puzzles/benchmarks4x4/15/puzzle2.txt,0.0,480.0,296.0,0.310553
benchmark_puzzles/benchmarks4x4/15/puzzle3.txt,0.0,608.0,380.0,0.337405
benchmark_puzzles/benchmarks4x4/15/puzzle4.txt,0.0,864.0,700.0,0.344719
benchmark_puzzles/benchmarks4x4/15/puzzle5.txt,0.0,608.0,428.0,0.336682
benchmark_puzzles/benchmarks4x4/15/puzzle6.txt,0.0,416.0,180.0,0.314868
benchmark_puzzles/benchmarks4x4/15/puzzle7.txt,0.0,368.0,154.0,0.319354
benchmark_puzzles/benchmarks4x4/15/puzzle8.txt,0.0,976.0,714.0,0.333362
benchmark_puzzles/benchmarks4x4/15/puzzle11.txt,0.0,864.0,684.0,0.345342
benchmark_puzzles/benchmarks4x4/15/puzzle12.txt,0.0,720.0,570.0,0.323636
benchmark_puzzles/benchmarks4x4/15/puzzle13.txt,0.0,896.0,640.0,0.349262
benchmark_puzzles/benchmarks4x4/15/puzzle15.txt,0.0,896.0,704.0,0.337871
benchmark_puzzles/benchmarks4x4/15/puzzle16.txt,0.0,432.0,262.0,0.341248
benchmark_puzzles/benchmarks4x4/15/puzzle17.txt,0.0,432.0,262.0,0.315946
benchmark_puzzles/benchmarks4x4/15/puzzle18.txt,0.0,976.0,746.0,0.32158
benchmark_puzzles/benchmarks4x4/15/puzzle19.txt,0.0,640.0,512.0,0.310205
benchmark_puzzles/benchmarks4x4/15/puzzle20.txt,0.0,576.0,424.0,0.32101
benchmark_puzzles/benchmarks4x4/20/puzzle1.txt,0.0,720.0,554.0,0.319752
benchmark_puzzles/benchmarks4x4/20/puzzle2.txt,0.0,928.0,676.0,0.348299
benchmark_puzzles/benchmarks4x4/20/puzzle3.txt,0.0,1136.0,798.0,0.367126
benchmark_puzzles/benchmarks4x4/20/puzzle4.txt,0.0,1088.0,760.0,0.362295
benchmark_puzzles/benchmarks4x4/20/puzzle5.txt,0.0,768.0,620.0,0.324461
benchmark_puzzles/benchmarks4x4/20/puzzle6.txt,0.0,912.0,654.0,0.333355
benchmark_puzzles/benchmarks4x4/20/puzzle7.txt,0.0,1216.0,824.0,0.344806
benchmark_puzzles/benchmarks4x4/20/puzzle8.txt,0.0,832.0,648.0,0.334546
benchmark_puzzles/benchmarks4x4/20/puzzle9.txt,0.0,976.0,794.0,0.340848
benchmark_puzzles/benchmarks4x4/20/puzzle10.txt,0.0,928.0,724.0,0.33729
benchmark_puzzles/benchmarks4x4/20/puzzle11.txt,0.0,848.0,650.0,0.330294
benchmark_puzzles/benchmarks4x4/20/puzzle12.txt,0.0,832.0,568.0,0.352112
benchmark_puzzles/benchmarks4x4/20/puzzle13.txt,0.0,800.0,560.0,0.351438
benchmark_puzzles/benchmarks4x4/20/puzzle14.txt,0.0,800.0,560.0,0.351482
benchmark_puzzles/benchmarks4x4/20/puzzle15.txt,0.0,928.0,684.0,0.337761
benchmark_puzzles/benchmarks4x4/20/puzzle16.txt,0.0,864.0,668.0,0.348854
benchmark_puzzles/benchmarks4x4/20/puzzle17.txt,0.0,752.0,526.0,0.347697
benchmark_puzzles/benchmarks4x4/20/puzzle18.txt,0.0,1152.0,816.0,0.33626
benchmark_puzzles/benchmarks4x4/20/puzzle19.txt,0.0,1280.0,860.0,0.358789
benchmark_puzzles/benchmarks4x4/20/puzzle20.txt,0.0,1280.0,860.0,0.354762
benchmark_puzzles/benchmarks4x4/25/puzzle1.txt,0.0,1392.0,878.0,0.358004
benchmark_puzzles/benchmarks4x4/25/puzzle2.txt,0.0,1136.0,798.0,0.346813
benchmark_puzzles/benchmarks4x4/25/puzzle3.txt,0.0,1136.0,798.0,0.365144
benchmark_puzzles/benchmarks4x4/25/puzzle4.txt,0.0,1232.0,842.0,0.357946
benchmark_puzzles/benchmarks4x4/25/puzzle5.txt,0.0,1264.0,862.0,0.347516
benchmark_puzzles/benchmarks4x4/25/puzzle6.txt,0.0,1600.0,936.0,0.354675
benchmark_puzzles/benchmarks4x4/25/puzzle7.txt,0.0,1184.0,804.0,0.342836
benchmark_puzzles/benchmarks4x4/25/puzzle8.txt,0.0,1088.0,792.0,0.328353
benchmark_puzzles/benchmarks4x4/25/puzzle9.txt,0.0,1072.0,726.0,0.359025
benchmark_puzzles/benchmarks4x4/25/puzzle10.txt,0.0,1072.0,726.0,0.358798
benchmark_puzzles/benchmarks4x4/25/puzzle11.txt,0.0,1296.0,898.0,0.380464
benchmark_puzzles/benchmarks4x4/25/puzzle12.txt,0.0,1488.0,922.0,0.37351
benchmark_puzzles/benchmarks4x4/25/puzzle13.txt,0.0,1472.0,920.0,0.403035
benchmark_puzzles/benchmarks4x4/25/puzzle14.txt,0.0,1232.0,842.0,0.369656
benchmark_puzzles/benchmarks4x4/25/puzzle15.txt,0.0,944.0,722.0,0.352657
benchmark_puzzles/benchmarks4x4/25/puzzle16.txt,0.0,1248.0,828.0,0.362114
benchmark_puzzles/benchmarks4x4/25/puzzle17.txt,0.0,1184.0,820.0,0.349091
benchmark_puzzles/benchmarks4x4/25/puzzle18.txt,0.0,1088.0,792.0,0.332288
benchmark_puzzles/benchmarks4x4/25/puzzle19.txt,0.0,1088.0,792.0,0.328067
benchmark_puzzles/benchmarks4x4/25/puzzle20.txt,0.0,1392.0,894.0,0.348433
benchmark_puzzles/benchmarks4x4/30/puzzle1.txt,0.0,1376.0,892.0,0.35424
benchmark_puzzles/benchmarks4x4/30/puzzle2.txt,0.0,1408.0,880.0,0.344543
benchmark_puzzles/benchmarks4x4/30/puzzle3.txt,0.0,1424.0,898.0,0.348567
benchmark_puzzles/benchmarks4x4/30/puzzle4.txt,0.0,1392.0,846.0,0.390775
benchmark_puzzles/benchmarks4x4/30/puzzle5.txt,0.0,1536.0,928.0,0.392576
benchmark_puzzles/benchmarks4x4/30/puzzle6.txt,0.0,1264.0,830.0,0.383804
benchmark_puzzles/benchmarks4x4/30/puzzle7.txt,0.0,1440.0,900.0,0.368453
benchmark_puzzles/benchmarks4x4/30/puzzle8.txt,0.0,1296.0,850.0,0.347455
benchmark_puzzles/benchmarks4x4/30/puzzle9.txt,0.0,1280.0,832.0,0.360027
benchmark_puzzles/benchmarks4x4/30/puzzle10.txt,0.0,1280.0,832.0,0.350228
benchmark_puzzles/benchmarks4x4/30/puzzle11.txt,0.0,1216.0,808.0,0.363947
benchmark_puzzles/benchmarks4x4/30/puzzle12.txt,0.0,1680.0,946.0,0.380366
benchmark_puzzles/benchmarks4x4/30/puzzle13.txt,0.0,1504.0,924.0,0.366466
benchmark_puzzles/benchmarks4x4/30/puzzle14.txt,0.0,1568.0,932.0,0.367997
benchmark_puzzles/benchmarks4x4/30/puzzle15.txt,0.0,1696.0,932.0,0.395376
benchmark_puzzles/benchmarks4x4/30/puzzle16.txt,0.0,1472.0,872.0,0.362938
benchmark_puzzles/benchmarks4x4/30/puzzle17.txt,0.0,1296.0,866.0,0.345261
benchmark_puzzles/benchmarks4x4/30/puzzle18.txt,0.0,1296.0,866.0,0.351952
benchmark_puzzles/benchmarks4x4/30/puzzle19.txt,0.0,1520.0,894.0,0.368486
benchmark_puzzles/benchmarks4x4/30/puzzle20.txt,0.0,1520.0,894.0,0.352661
benchmark_puzzles/benchmarks4x4/35/puzzle1.txt,0.0,1552.0,914.0,0.361861
benchmark_puzzles/benchmarks4x4/35/puzzle2.txt,0.0,1552.0,914.0,0.356606
benchmark_puzzles/benchmarks4x4/35/puzzle3.txt,0.0,1584.0,918.0,0.383806
benchmark_puzzles/benchmarks4x4/35/puzzle4.txt,0.0,1680.0,946.0,0.36836
benchmark_puzzles/benchmarks4x4/35/puzzle5.txt,0.0,1360.0,810.0,0.3812
benchmark_puzzles/benchmarks4x4/35/puzzle6.txt,0.0,1632.0,924.0,0.386285
benchmark_puzzles/benchmarks4x4/35/puzzle7.txt,0.0,1632.0,924.0,0.371166
benchmark_puzzles/benchmarks4x4/35/puzzle8.txt,0.0,1776.0,942.0,0.389534
benchmark_puzzles/benchmarks4x4/35/puzzle9.txt,0.0,1856.0,968.0,0.380958
benchmark_puzzles/benchmarks4x4/35/puzzle10.txt,0.0,1856.0,968.0,0.38639
benchmark_puzzles/benchmarks4x4/35/puzzle11.txt,0.0,1600.0,920.0,0.405231
benchmark_puzzles/benchmarks4x4/35/puzzle12.txt,0.0,1664.0,944.0,0.360585
benchmark_puzzles/benchmarks4x4/35/puzzle13.txt,0.0,1728.0,952.0,0.373445
benchmark_puzzles/benchmarks4x4/35/puzzle14.txt,0.0,1728.0,952.0,0.394928
benchmark_puzzles/benchmarks4x4/35/puzzle15.txt,0.0,1504.0,876.0,0.375795
benchmark_puzzles/benchmarks4x4/35/puzzle16.txt,0.0,1728.0,952.0,0.372351
benchmark_puzzles/benchmarks4x4/35/puzzle17.txt,0.0,1568.0,900.0,0.380028
benchmark_puzzles/benchmarks4x4/35/puzzle18.txt,0.0,1568.0,900.0,0.385685
benchmark_puzzles/benchmarks4x4/35/puzzle19.txt,0.0,1760.0,940.0,0.384971
benchmark_puzzles/benchmarks4x4/35/puzzle20.txt,0.0,1760.0,940.0,0.419803
benchmark_puzzles/benchmarks4x4/40/puzzle1.txt,0.0,1952.0,980.0,0.403371
benchmark_puzzles/benchmarks4x4/40/puzzle2.txt,0.0,1712.0,950.0,0.385611
benchmark_puzzles/benchmarks4x4/40/puzzle3.txt,0.0,1984.0,984.0,0.440486
benchmark_puzzles/benchmarks4x4/40/puzzle4.txt,0.0,1984.0,984.0,0.389774
benchmark_puzzles/benchmarks4x4/40/puzzle5.txt,0.0,1984.0,984.0,0.401076
benchmark_puzzles/benchmarks4x4/40/puzzle6.txt,0.0,1888.0,972.0,0.390176
benchmark_puzzles/benchmarks4x4/40/puzzle7.txt,0.0,1696.0,948.0,0.376647
benchmark_puzzles/benchmarks4x4/40/puzzle8.txt,0.0,1936.0,978.0,0.385763
benchmark_puzzles/benchmarks4x4/40/puzzle9.txt,0.0,1936.0,978.0,0.414659
benchmark_puzzles/benchmarks4x4/40/puzzle10.txt,0.0,2096.0,998.0,0.403621
benchmark_puzzles/benchmarks4x4/40/puzzle11.txt,0.0,1904.0,974.0,0.403371
benchmark_puzzles/benchmarks4x4/40/puzzle12.txt,0.0,1856.0,968.0,0.374455
benchmark_puzzles/benchmarks4x4/40/puzzle13.txt,0.0,2016.0,988.0,0.421353
benchmark_puzzles/benchmarks4x4/40/puzzle14.txt,0.0,2016.0,988.0,0.421252
benchmark_puzzles/benchmarks4x4/40/puzzle15.txt,0.0,2080.0,996.0,0.422946
benchmark_puzzles/benchmarks4x4/40/puzzle16.txt,0.0,1984.0,984.0,0.412181
benchmark_puzzles/benchmarks4x4/40/puzzle17.txt,0.0,1984.0,984.0,0.413378
benchmark_puzzles/benchmarks4x4/40/puzzle18.txt,0.0,1728.0,936.0,0.379031
benchmark_puzzles/benchmarks4x4/40/puzzle19.txt,0.0,1936.0,978.0,0.412002
benchmark_puzzles/benchmarks4x4/40/puzzle20.txt,0.0,2064.0,994.0,0.405859
benchmark_puzzles/benchmarks4x4/45/puzzle1.txt,0.0,1952.0,964.0,0.394485
benchmark_puzzles/benchmarks4x4/45/puzzle2.txt,0.0,2320.0,1026.0,0.41164
benchmark_puzzles/benchmarks4x4/45/puzzle3.txt,0.0,2096.0,998.0,0.41168
benchmark_puzzles/benchmarks4x4/45/puzzle4.txt,0.0,2176.0,1008.0,0.427509
benchmark_puzzles/benchmarks4x4/45/puzzle5.txt,0.0,2096.0,998.0,0.446989
benchmark_puzzles/benchmarks4x4/45/puzzle6.txt,0.0,2240.0,1016.0,0.41532
benchmark_puzzles/benchmarks4x4/45/puzzle7.txt,0.0,2112.0,1000.0,0.427695
benchmark_puzzles/benchmarks4x4/45/puzzle8.txt,0.0,2224.0,1014.0,0.412202
benchmark_puzzles/benchmarks4x4/45/puzzle9.txt,0.0,2144.0,1004.0,0.423977
benchmark_puzzles/benchmarks4x4/45/puzzle10.txt,0.0,2144.0,1004.0,0.426076
benchmark_puzzles/benchmarks4x4/45/puzzle11.txt,0.0,2016.0,988.0,0.40385
benchmark_puzzles/benchmarks4x4/45/puzzle12.txt,0.0,2080.0,996.0,0.401306
benchmark_puzzles/benchmarks4x4/45/puzzle13.txt,0.0,2000.0,986.0,0.404647
benchmark_puzzles/benchmarks4x4/45/puzzle14.txt,0.0,2080.0,996.0,0.406444
benchmark_puzzles/benchmarks4x4/45/puzzle15.txt,0.0,2080.0,996.0,0.411427
benchmark_puzzles/benchmarks4x4/45/puzzle16.txt,0.0,2160.0,1006.0,0.4114
benchmark_puzzles/benchmarks4x4/45/puzzle17.txt,0.0,2160.0,1006.0,0.405387
benchmark_puzzles/benchmarks4x4/45/puzzle18.txt,0.0,2032.0,990.0,0.410553
benchmark_puzzles/benchmarks4x4/45/puzzle19.txt,0.0,2096.0,998.0,0.407795
benchmark_puzzles/benchmarks4x4/45/puzzle20.txt,0.0,2096.0,998.0,0.406219
benchmark_puzzles/benchmarks4x4/50/puzzle1.txt,0.0,2608.0,1062.0,0.425475
benchmark_puzzles/benchmarks4x4/50/puzzle2.txt,0.0,2240.0,1016.0,0.429942
benchmark_puzzles/benchmarks4x4/50/puzzle3.txt,0.0,2256.0,1018.0,0.436293
benchmark_puzzles/benchmarks4x4/50/puzzle4.txt,0.0,2288.0,1022.0,0.44735
benchmark_puzzles/benchmarks4x4/50/puzzle5.txt,0.0,2288.0,1022.0,0.431083
benchmark_puzzles/benchmarks4x4/50/puzzle6.txt,0.0,2448.0,1042.0,0.460454
benchmark_puzzles/benchmarks4x4/50/puzzle7.txt,0.0,2496.0,1048.0,0.435302
benchmark_puzzles/benchmarks4x4/50/puzzle8.txt,0.0,2496.0,1048.0,0.431266
benchmark_puzzles/benchmarks4x4/50/puzzle9.txt,0.0,2336.0,1028.0,0.42167
benchmark_puzzles/benchmarks4x4/50/puzzle10.txt,0.0,2288.0,1022.0,0.424795
benchmark_puzzles/benchmarks4x4/50/puzzle11.txt,0.0,2336.0,1028.0,0.429685
benchmark_puzzles/benchmarks4x4/50/puzzle12.txt,0.0,2336.0,1028.0,0.44053
benchmark_puzzles/benchmarks4x4/50/puzzle13.txt,0.0,2336.0,1028.0,0.441134
benchmark_puzzles/benchmarks4x4/50/puzzle14.txt,0.0,2304.0,1024.0,0.428492
benchmark_puzzles/benchmarks4x4/50/puzzle15.txt,0.0,2336.0,1028.0,0.425464
benchmark_puzzles/benchmarks4x4/50/puzzle16.txt,0.0,2384.0,1034.0,0.432254
benchmark_puzzles/benchmarks4x4/50/puzzle17.txt,0.0,2384.0,1034.0,0.441135
benchmark_puzzles/benchmarks4x4/50/puzzle18.txt,0.0,2272.0,1020.0,0.430434
benchmark_puzzles/benchmarks4x4/50/puzzle19.txt,0.0,2368.0,1032.0,0.424621
benchmark_puzzles/benchmarks4x4/50/puzzle20.txt,0.0,2368.0,1032.0,0.427171
benchmark_puzzles/benchmarks4x4/55/puzzle1.txt,0.0,2400.0,1036.0,0.425142
benchmark_puzzles/benchmarks4x4/55/puzzle2.txt,0.0,2352.0,1030.0,0.405985
benchmark_puzzles/benchmarks4x4/55/puzzle3.txt,0.0,2528.0,1052.0,0.418616
benchmark_puzzles/benchmarks4x4/55/puzzle4.txt,0.0,2544.0,1054.0,0.422613
benchmark_puzzles/benchmarks4x4/55/puzzle5.txt,0.0,2496.0,1048.0,0.419502
benchmark_puzzles/benchmarks4x4/55/puzzle6.txt,0.0,2560.0,1056.0,0.426775
benchmark_puzzles/benchmarks4x4/55/puzzle7.txt,0.0,2240.0,1016.0,0.393095
benchmark_puzzles/benchmarks4x4/55/puzzle8.txt,0.0,2240.0,1016.0,0.400192
benchmark_puzzles/benchmarks4x4/55/puzzle9.txt,0.0,2608.0,1062.0,0.426443
benchmark_puzzles/benchmarks4x4/55/puzzle10.txt,0.0,2416.0,1038.0,0.416513
benchmark_puzzles/benchmarks4x4/55/puzzle11.txt,0.0,2608.0,1062.0,0.424167
benchmark_puzzles/benchmarks4x4/55/puzzle12.txt,0.0,2608.0,1062.0,0.426869
benchmark_puzzles/benchmarks4x4/55/puzzle13.txt,0.0,2640.0,1066.0,0.456987
benchmark_puzzles/benchmarks4x4/55/puzzle14.txt,0.0,2528.0,1052.0,0.458173
benchmark_puzzles/benchmarks4x4/55/puzzle15.txt,0.0,2528.0,1052.0,0.439595
benchmark_puzzles/benchmarks4x4/55/puzzle16.txt,0.0,2336.0,1028.0,0.425672
benchmark_puzzles/benchmarks4x4/55/puzzle17.txt,0.0,2400.0,1036.0,0.425556
benchmark_puzzles/benchmarks4x4/55/puzzle18.txt,0.0,2480.0,1046.0,0.454967
benchmark_puzzles/benchmarks4x4/55/puzzle19.txt,0.0,2432.0,1040.0,0.414602
benchmark_puzzles/benchmarks4x4/55/puzzle20.txt,0.0,2432.0,1040.0,0.418895
benchmark_puzzles/benchmarks4x4/60/puzzle1.txt,0.0,2560.0,1056.0,0.434108
benchmark_puzzles/benchmarks4x4/60/puzzle2.txt,0.0,2448.0,1042.0,0.438845
benchmark_puzzles/benchmarks4x4/60/puzzle3.txt,0.0,2832.0,1090.0,0.474674
benchmark_puzzles/benchmarks4x4/60/puzzle4.txt,0.0,2448.0,1042.0,0.450858
benchmark_puzzles/benchmarks4x4/60/puzzle5.txt,0.0,2448.0,1042.0,0.641224
benchmark_puzzles/benchmarks4x4/60/puzzle6.txt,0.0,2640.0,1066.0,0.502009
benchmark_puzzles/benchmarks4x4/60/puzzle7.txt,0.0,2848.0,1092.0,0.492325
benchmark_puzzles/benchmarks4x4/60/puzzle8.txt,0.0,2608.0,1062.0,0.445349
benchmark_puzzles/benchmarks4x4/60/puzzle9.txt,0.0,2608.0,1062.0,0.488961
benchmark_puzzles/benchmarks4x4/60/puzzle10.txt,0.0,2608.0,1062.0,0.471021
benchmark_puzzles/benchmarks4x4/60/puzzle11.txt,0.0,2656.0,1068.0,0.457242
benchmark_puzzles/benchmarks4x4/60/puzzle12.txt,0.0,2432.0,1040.0,0.429101
benchmark_puzzles/benchmarks4x4/60/puzzle13.txt,0.0,2912.0,1100.0,0.443768
benchmark_puzzles/benchmarks4x4/60/puzzle14.txt,0.0,2720.0,1076.0,0.443659
benchmark_puzzles/benchmarks4x4/60/puzzle15.txt,0.0,2992.0,1110.0,0.447143
benchmark_puzzles/benchmarks4x4/60/puzzle16.txt,0.0,2496.0,1048.0,0.413452
benchmark_puzzles/benchmarks4x4/60/puzzle17.txt,0.0,2816.0,1088.0,0.446923
benchmark_puzzles/benchmarks4x4/60/puzzle18.txt,0.0,2816.0,1088.0,0.431797
benchmark_puzzles/benchmarks4x4/60/puzzle19.txt,0.0,2496.0,1048.0,0.414727
benchmark_puzzles/benchmarks4x4/60/puzzle20.txt,0.0,2544.0,1054.0,0.421183
benchmark_puzzles/benchmarks4x4/65/puzzle1.txt,0.0,2912.0,1100.0,0.435572
benchmark_puzzles/benchmarks4x4/65/puzzle2.txt,0.0,2864.0,1094.0,0.442466
benchmark_puzzles/benchmarks4x4/65/puzzle3.txt,0.0,2976.0,1108.0,0.446298
benchmark_puzzles/benchmarks4x4/65/puzzle4.txt,0.0,2720.0,1076.0,0.431114
benchmark_puzzles/benchmarks4x4/65/puzzle5.txt,0.0,2928.0,1102.0,0.440414
benchmark_puzzles/benchmarks4x4/65/puzzle6.txt,0.0,2928.0,1102.0,0.440592
benchmark_puzzles/benchmarks4x4/65/puzzle7.txt,0.0,2992.0,1110.0,0.447337
benchmark_puzzles/benchmarks4x4/65/puzzle8.txt,0.0,2992.0,1110.0,0.45091
benchmark_puzzles/benchmarks4x4/65/puzzle9.txt,0.0,2800.0,1086.0,0.437945
benchmark_puzzles/benchmarks4x4/65/puzzle10.txt,0.0,3008.0,1112.0,0.449137
benchmark_puzzles/benchmarks4x4/65/puzzle11.txt,0.0,3008.0,1112.0,0.450529
benchmark_puzzles/benchmarks4x4/65/puzzle12.txt,0.0,3072.0,1120.0,0.459871
benchmark_puzzles/benchmarks4x4/65/puzzle13.txt,0.0,2864.0,1094.0,0.458925
benchmark_puzzles/benchmarks4x4/65/puzzle14.txt,0.0,2880.0,1096.0,0.4395
benchmark_puzzles/benchmarks4x4/65/puzzle15.txt,0.0,2880.0,1096.0,0.442859
benchmark_puzzles/benchmarks4x4/65/puzzle16.txt,0.0,2960.0,1106.0,0.441
benchmark_puzzles/benchmarks4x4/65/puzzle17.txt,0.0,2928.0,1102.0,0.44255
benchmark_puzzles/benchmarks4x4/65/puzzle18.txt,0.0,2928.0,1102.0,0.452369
benchmark_puzzles/benchmarks4x4/65/puzzle19.txt,0.0,2896.0,1098.0,0.445583
benchmark_puzzles/benchmarks4x4/65/puzzle20.txt,0.0,2944.0,1104.0,0.447781
benchmark_puzzles/benchmarks4x4/70/puzzle1.txt,0.0,3136.0,1128.0,0.450935
benchmark_puzzles/benchmarks4x4/70/puzzle2.txt,0.0,3264.0,1144.0,0.460766
benchmark_puzzles/benchmarks4x4/70/puzzle3.txt,0.0,3184.0,1134.0,0.456148
benchmark_puzzles/benchmarks4x4/70/puzzle4.txt,0.0,3072.0,1120.0,0.464059
benchmark_puzzles/benchmarks4x4/70/puzzle5.txt,0.0,3168.0,1132.0,0.458199
benchmark_puzzles/benchmarks4x4/70/puzzle6.txt,0.0,3312.0,1150.0,0.461569
benchmark_puzzles/benchmarks4x4/70/puzzle7.txt,0.0,3072.0,1120.0,0.452275
benchmark_puzzles/benchmarks4x4/70/puzzle8.txt,0.0,3120.0,1126.0,0.452854
benchmark_puzzles/benchmarks4x4/70/puzzle9.txt,0.0,3120.0,1126.0,0.459329
benchmark_puzzles/benchmarks4x4/70/puzzle10.txt,0.0,3152.0,1130.0,0.458312
benchmark_puzzles/benchmarks4x4/70/puzzle11.txt,0.0,3072.0,1120.0,0.449847
benchmark_puzzles/benchmarks4x4/70/puzzle12.txt,0.0,3072.0,1120.0,0.450144
benchmark_puzzles/benchmarks4x4/70/puzzle13.txt,0.0,3328.0,1152.0,0.467066
benchmark_puzzles/benchmarks4x4/70/puzzle14.txt,0.0,3152.0,1130.0,0.460021
benchmark_puzzles/benchmarks4x4/70/puzzle15.txt,0.0,3152.0,1130.0,0.463112
benchmark_puzzles/benchmarks4x4/70/puzzle16.txt,0.0,3264.0,1144.0,0.456237
benchmark_puzzles/benchmarks4x4/70/puzzle17.txt,0.0,3296.0,1148.0,0.469992
benchmark_puzzles/benchmarks4x4/70/puzzle18.txt,0.0,3024.0,1114.0,0.447236
benchmark_puzzles/benchmarks4x4/70/puzzle19.txt,0.0,2944.0,1104.0,0.451902
benchmark_puzzles/benchmarks4x4/70/puzzle20.txt,0.0,3120.0,1126.0,0.452504
benchmark_puzzles/benchmarks4x4/75/puzzle1.txt,0.0,3344.0,1154.0,0.462948
benchmark_puzzles/benchmarks4x4/75/puzzle2.txt,0.0,3440.0,1166.0,0.476398
