name,time
benchmark_puzzles/benchmarks3x3/10/puzzle1.txt,0.0037539999999999995
benchmark_puzzles/benchmarks3x3/10/puzzle10.txt,0.004042
benchmark_puzzles/benchmarks3x3/10/puzzle11.txt,0.004691
benchmark_puzzles/benchmarks3x3/10/puzzle12.txt,0.0038640000000000002
benchmark_puzzles/benchmarks3x3/10/puzzle13.txt,0.003755
benchmark_puzzles/benchmarks3x3/10/puzzle14.txt,0.0038870000000000003
benchmark_puzzles/benchmarks3x3/10/puzzle15.txt,0.0038649999999999995
benchmark_puzzles/benchmarks3x3/10/puzzle16.txt,0.004004
benchmark_puzzles/benchmarks3x3/10/puzzle17.txt,0.003808
benchmark_puzzles/benchmarks3x3/10/puzzle18.txt,0.004059
benchmark_puzzles/benchmarks3x3/10/puzzle19.txt,0.003789
benchmark_puzzles/benchmarks3x3/10/puzzle2.txt,0.003909
benchmark_puzzles/benchmarks3x3/10/puzzle20.txt,0.003875
benchmark_puzzles/benchmarks3x3/10/puzzle3.txt,0.003915
benchmark_puzzles/benchmarks3x3/10/puzzle4.txt,0.004121
benchmark_puzzles/benchmarks3x3/10/puzzle5.txt,0.003772
benchmark_puzzles/benchmarks3x3/10/puzzle6.txt,0.003817
benchmark_puzzles/benchmarks3x3/10/puzzle7.txt,0.0038110000000000006
benchmark_puzzles/benchmarks3x3/10/puzzle8.txt,0.007995
benchmark_puzzles/benchmarks3x3/10/puzzle9.txt,0.00415
benchmark_puzzles/benchmarks3x3/15/puzzle1.txt,0.003843
benchmark_puzzles/benchmarks3x3/15/puzzle10.txt,0.004345
benchmark_puzzles/benchmarks3x3/15/puzzle11.txt,0.003862
benchmark_puzzles/benchmarks3x3/15/puzzle12.txt,0.005797
benchmark_puzzles/benchmarks3x3/15/puzzle13.txt,0.003877
benchmark_puzzles/benchmarks3x3/15/puzzle14.txt,0.003967
benchmark_puzzles/benchmarks3x3/15/puzzle15.txt,0.003889
benchmark_puzzles/benchmarks3x3/15/puzzle16.txt,0.003753
benchmark_puzzles/benchmarks3x3/15/puzzle17.txt,0.003767
benchmark_puzzles/benchmarks3x3/15/puzzle18.txt,0.004057
benchmark_puzzles/benchmarks3x3/15/puzzle19.txt,0.003976
benchmark_puzzles/benchmarks3x3/15/puzzle2.txt,0.003798
benchmark_puzzles/benchmarks3x3/15/puzzle20.txt,0.00383
benchmark_puzzles/benchmarks3x3/15/puzzle3.txt,0.003782
benchmark_puzzles/benchmarks3x3/15/puzzle4.txt,0.003775
benchmark_puzzles/benchmarks3x3/15/puzzle5.txt,0.003768
benchmark_puzzles/benchmarks3x3/15/puzzle6.txt,0.003915
benchmark_puzzles/benchmarks3x3/15/puzzle7.txt,0.004106
benchmark_puzzles/benchmarks3x3/15/puzzle8.txt,0.003788
benchmark_puzzles/benchmarks3x3/15/puzzle9.txt,0.004153
benchmark_puzzles/benchmarks3x3/20/puzzle1.txt,0.003795
benchmark_puzzles/benchmarks3x3/20/puzzle10.txt,0.004686
benchmark_puzzles/benchmarks3x3/20/puzzle11.txt,0.00374
benchmark_puzzles/benchmarks3x3/20/puzzle12.txt,0.003742
benchmark_puzzles/benchmarks3x3/20/puzzle13.txt,0.004353
benchmark_puzzles/benchmarks3x3/20/puzzle14.txt,0.004207
benchmark_puzzles/benchmarks3x3/20/puzzle15.txt,0.003811
benchmark_puzzles/benchmarks3x3/20/puzzle16.txt,0.00422
benchmark_puzzles/benchmarks3x3/20/puzzle17.txt,0.003795
benchmark_puzzles/benchmarks3x3/20/puzzle18.txt,0.004186
benchmark_puzzles/benchmarks3x3/20/puzzle19.txt,0.003794
benchmark_puzzles/benchmarks3x3/20/puzzle2.txt,0.003806
benchmark_puzzles/benchmarks3x3/20/puzzle20.txt,0.004379
benchmark_puzzles/benchmarks3x3/20/puzzle3.txt,0.003737
benchmark_puzzles/benchmarks3x3/20/puzzle4.txt,0.00399
benchmark_puzzles/benchmarks3x3/20/puzzle5.txt,0.004106
benchmark_puzzles/benchmarks3x3/20/puzzle6.txt,0.003872
benchmark_puzzles/benchmarks3x3/20/puzzle7.txt,0.008427
benchmark_puzzles/benchmarks3x3/20/puzzle8.txt,0.004257
benchmark_puzzles/benchmarks3x3/20/puzzle9.txt,0.004058
benchmark_puzzles/benchmarks3x3/25/puzzle1.txt,0.004149
benchmark_puzzles/benchmarks3x3/25/puzzle10.txt,0.003858
benchmark_puzzles/benchmarks3x3/25/puzzle11.txt,0.003838
benchmark_puzzles/benchmarks3x3/25/puzzle12.txt,0.003759
benchmark_puzzles/benchmarks3x3/25/puzzle13.txt,0.003788
benchmark_puzzles/benchmarks3x3/25/puzzle14.txt,0.003789
benchmark_puzzles/benchmarks3x3/25/puzzle15.txt,0.003746
benchmark_puzzles/benchmarks3x3/25/puzzle16.txt,0.003826
benchmark_puzzles/benchmarks3x3/25/puzzle17.txt,0.004144
benchmark_puzzles/benchmarks3x3/25/puzzle18.txt,0.003955
benchmark_puzzles/benchmarks3x3/25/puzzle19.txt,0.003808
benchmark_puzzles/benchmarks3x3/25/puzzle2.txt,0.004146
benchmark_puzzles/benchmarks3x3/25/puzzle20.txt,0.004387
benchmark_puzzles/benchmarks3x3/25/puzzle3.txt,0.005295
benchmark_puzzles/benchmarks3x3/25/puzzle4.txt,0.00389
benchmark_puzzles/benchmarks3x3/25/puzzle5.txt,0.003763
benchmark_puzzles/benchmarks3x3/25/puzzle6.txt,0.003815
benchmark_puzzles/benchmarks3x3/25/puzzle7.txt,0.003966
benchmark_puzzles/benchmarks3x3/25/puzzle8.txt,0.003814
benchmark_puzzles/benchmarks3x3/25/puzzle9.txt,0.003859
benchmark_puzzles/benchmarks3x3/30/puzzle1.txt,0.008255
benchmark_puzzles/benchmarks3x3/30/puzzle10.txt,0.004121
benchmark_puzzles/benchmarks3x3/30/puzzle11.txt,0.004203
benchmark_puzzles/benchmarks3x3/30/puzzle12.txt,0.003922
benchmark_puzzles/benchmarks3x3/30/puzzle13.txt,0.003856
benchmark_puzzles/benchmarks3x3/30/puzzle14.txt,0.003919
benchmark_puzzles/benchmarks3x3/30/puzzle15.txt,0.003786
benchmark_puzzles/benchmarks3x3/30/puzzle16.txt,0.00406
benchmark_puzzles/benchmarks3x3/30/puzzle17.txt,0.003856
benchmark_puzzles/benchmarks3x3/30/puzzle18.txt,0.003914
benchmark_puzzles/benchmarks3x3/30/puzzle19.txt,0.003895
benchmark_puzzles/benchmarks3x3/30/puzzle2.txt,0.004355
benchmark_puzzles/benchmarks3x3/30/puzzle20.txt,0.004108
benchmark_puzzles/benchmarks3x3/30/puzzle3.txt,0.008473
benchmark_puzzles/benchmarks3x3/30/puzzle4.txt,0.008715
benchmark_puzzles/benchmarks3x3/30/puzzle5.txt,0.00448
benchmark_puzzles/benchmarks3x3/30/puzzle6.txt,0.003998
benchmark_puzzles/benchmarks3x3/30/puzzle7.txt,0.003818
benchmark_puzzles/benchmarks3x3/30/puzzle8.txt,0.004058
benchmark_puzzles/benchmarks3x3/30/puzzle9.txt,0.003931
benchmark_puzzles/benchmarks3x3/35/puzzle1.txt,0.004507
benchmark_puzzles/benchmarks3x3/35/puzzle10.txt,0.007877
benchmark_puzzles/benchmarks3x3/35/puzzle11.txt,0.003845
benchmark_puzzles/benchmarks3x3/35/puzzle12.txt,0.004669
benchmark_puzzles/benchmarks3x3/35/puzzle13.txt,0.003882
benchmark_puzzles/benchmarks3x3/35/puzzle14.txt,0.003973
benchmark_puzzles/benchmarks3x3/35/puzzle15.txt,0.003763
benchmark_puzzles/benchmarks3x3/35/puzzle16.txt,0.003817
benchmark_puzzles/benchmarks3x3/35/puzzle17.txt,0.004695
benchmark_puzzles/benchmarks3x3/35/puzzle18.txt,0.003864
benchmark_puzzles/benchmarks3x3/35/puzzle19.txt,0.003769
benchmark_puzzles/benchmarks3x3/35/puzzle2.txt,0.004416
benchmark_puzzles/benchmarks3x3/35/puzzle20.txt,0.005566
benchmark_puzzles/benchmarks3x3/35/puzzle3.txt,0.00383
benchmark_puzzles/benchmarks3x3/35/puzzle4.txt,0.004162
benchmark_puzzles/benchmarks3x3/35/puzzle5.txt,0.003867
benchmark_puzzles/benchmarks3x3/35/puzzle6.txt,0.004202
benchmark_puzzles/benchmarks3x3/35/puzzle7.txt,0.003955
benchmark_puzzles/benchmarks3x3/35/puzzle8.txt,0.004944
benchmark_puzzles/benchmarks3x3/35/puzzle9.txt,0.003894
benchmark_puzzles/benchmarks3x3/40/puzzle1.txt,0.005153
benchmark_puzzles/benchmarks3x3/40/puzzle10.txt,0.005053
benchmark_puzzles/benchmarks3x3/40/puzzle11.txt,0.004084
benchmark_puzzles/benchmarks3x3/40/puzzle12.txt,0.00499
benchmark_puzzles/benchmarks3x3/40/puzzle13.txt,0.003926
benchmark_puzzles/benchmarks3x3/40/puzzle14.txt,0.004253
benchmark_puzzles/benchmarks3x3/40/puzzle15.txt,0.003821
benchmark_puzzles/benchmarks3x3/40/puzzle16.txt,0.005152
benchmark_puzzles/benchmarks3x3/40/puzzle17.txt,0.005413
benchmark_puzzles/benchmarks3x3/40/puzzle18.txt,0.004323
benchmark_puzzles/benchmarks3x3/40/puzzle19.txt,0.003904
benchmark_puzzles/benchmarks3x3/40/puzzle2.txt,0.004989
benchmark_puzzles/benchmarks3x3/40/puzzle20.txt,0.004791
benchmark_puzzles/benchmarks3x3/40/puzzle3.txt,0.005178
benchmark_puzzles/benchmarks3x3/40/puzzle4.txt,0.004181
benchmark_puzzles/benchmarks3x3/40/puzzle5.txt,0.004159
benchmark_puzzles/benchmarks3x3/40/puzzle6.txt,0.003892
benchmark_puzzles/benchmarks3x3/40/puzzle7.txt,0.0037959999999999995
benchmark_puzzles/benchmarks3x3/40/puzzle8.txt,0.006211
benchmark_puzzles/benchmarks3x3/40/puzzle9.txt,0.00462
benchmark_puzzles/benchmarks3x3/45/puzzle1.txt,0.004703
benchmark_puzzles/benchmarks3x3/45/puzzle10.txt,0.011063
benchmark_puzzles/benchmarks3x3/45/puzzle11.txt,0.005845
benchmark_puzzles/benchmarks3x3/45/puzzle12.txt,0.010278
benchmark_puzzles/benchmarks3x3/45/puzzle13.txt,0.005491
benchmark_puzzles/benchmarks3x3/45/puzzle14.txt,0.004999
benchmark_puzzles/benchmarks3x3/45/puzzle15.txt,0.005239
benchmark_puzzles/benchmarks3x3/45/puzzle16.txt,0.004906
benchmark_puzzles/benchmarks3x3/45/puzzle17.txt,0.005579
benchmark_puzzles/benchmarks3x3/45/puzzle18.txt,0.004734
benchmark_puzzles/benchmarks3x3/45/puzzle19.txt,0.004203
benchmark_puzzles/benchmarks3x3/45/puzzle2.txt,0.004216
benchmark_puzzles/benchmarks3x3/45/puzzle20.txt,0.004844
benchmark_puzzles/benchmarks3x3/45/puzzle3.txt,0.006415
benchmark_puzzles/benchmarks3x3/45/puzzle4.txt,0.004039
benchmark_puzzles/benchmarks3x3/45/puzzle5.txt,0.005101
benchmark_puzzles/benchmarks3x3/45/puzzle6.txt,0.003925
benchmark_puzzles/benchmarks3x3/45/puzzle7.txt,0.00834
benchmark_puzzles/benchmarks3x3/45/puzzle8.txt,0.007747
benchmark_puzzles/benchmarks3x3/45/puzzle9.txt,0.005132
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.0037309999999999995
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.003778
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.003794
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.003911
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.003829
benchmark_puzzles/benchmarks3x3/5/puzzle14.txt,0.0037740000000000004
benchmark_puzzles/benchmarks3x3/5/puzzle15.txt,0.00386
benchmark_puzzles/benchmarks3x3/5/puzzle16.txt,0.004129
benchmark_puzzles/benchmarks3x3/5/puzzle17.txt,0.003757
benchmark_puzzles/benchmarks3x3/5/puzzle18.txt,0.003854
benchmark_puzzles/benchmarks3x3/5/puzzle19.txt,0.003796
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.00375
benchmark_puzzles/benchmarks3x3/5/puzzle20.txt,0.004046
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0037970000000000005
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.0037379999999999996
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.0038040000000000005
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0038990000000000006
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.003786
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0037970000000000005
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.003786
benchmark_puzzles/benchmarks3x3/50/puzzle1.txt,0.005425
benchmark_puzzles/benchmarks3x3/50/puzzle10.txt,0.006351
benchmark_puzzles/benchmarks3x3/50/puzzle11.txt,0.005958
benchmark_puzzles/benchmarks3x3/50/puzzle12.txt,0.006037
benchmark_puzzles/benchmarks3x3/50/puzzle13.txt,0.005753
benchmark_puzzles/benchmarks3x3/50/puzzle14.txt,0.004365
benchmark_puzzles/benchmarks3x3/50/puzzle15.txt,0.005397
benchmark_puzzles/benchmarks3x3/50/puzzle16.txt,0.006641
benchmark_puzzles/benchmarks3x3/50/puzzle17.txt,0.006269
benchmark_puzzles/benchmarks3x3/50/puzzle18.txt,0.005363
benchmark_puzzles/benchmarks3x3/50/puzzle19.txt,0.003974
benchmark_puzzles/benchmarks3x3/50/puzzle2.txt,0.004069
benchmark_puzzles/benchmarks3x3/50/puzzle20.txt,0.009145
benchmark_puzzles/benchmarks3x3/50/puzzle3.txt,0.005179
benchmark_puzzles/benchmarks3x3/50/puzzle4.txt,0.005116
benchmark_puzzles/benchmarks3x3/50/puzzle5.txt,0.006011
benchmark_puzzles/benchmarks3x3/50/puzzle6.txt,0.005692
benchmark_puzzles/benchmarks3x3/50/puzzle7.txt,0.005048
benchmark_puzzles/benchmarks3x3/50/puzzle8.txt,0.00798
benchmark_puzzles/benchmarks3x3/50/puzzle9.txt,0.006719
benchmark_puzzles/benchmarks3x3/55/puzzle1.txt,0.00527
benchmark_puzzles/benchmarks3x3/55/puzzle10.txt,0.005603
benchmark_puzzles/benchmarks3x3/55/puzzle11.txt,0.006112
benchmark_puzzles/benchmarks3x3/55/puzzle12.txt,0.006116
benchmark_puzzles/benchmarks3x3/55/puzzle13.txt,0.005576
benchmark_puzzles/benchmarks3x3/55/puzzle14.txt,0.003876
benchmark_puzzles/benchmarks3x3/55/puzzle15.txt,0.005567
benchmark_puzzles/benchmarks3x3/55/puzzle16.txt,0.006353
benchmark_puzzles/benchmarks3x3/55/puzzle17.txt,0.006197
benchmark_puzzles/benchmarks3x3/55/puzzle18.txt,0.007041
benchmark_puzzles/benchmarks3x3/55/puzzle19.txt,0.005788
benchmark_puzzles/benchmarks3x3/55/puzzle2.txt,0.004157
benchmark_puzzles/benchmarks3x3/55/puzzle20.txt,0.005347
benchmark_puzzles/benchmarks3x3/55/puzzle3.txt,0.005975
benchmark_puzzles/benchmarks3x3/55/puzzle4.txt,0.006018
benchmark_puzzles/benchmarks3x3/55/puzzle5.txt,0.006487
benchmark_puzzles/benchmarks3x3/55/puzzle6.txt,0.005723
benchmark_puzzles/benchmarks3x3/55/puzzle7.txt,0.004839
benchmark_puzzles/benchmarks3x3/55/puzzle8.txt,0.006306
benchmark_puzzles/benchmarks3x3/55/puzzle9.txt,0.005947
benchmark_puzzles/benchmarks3x3/60/puzzle1.txt,0.005082
benchmark_puzzles/benchmarks3x3/60/puzzle10.txt,0.005338
